order_item_id,order_id,product_id,quantity
90580,54264,1192,5
90581,67826,1202,5
90582,52477,1024,3
90583,53070,1101,1
90584,67641,1432,3
90585,51047,1094,5
90586,69500,1074,4
90587,54086,1458,2
90588,53278,1017,4
90589,54738,1080,4
90590,66573,1316,5
90591,53806,1292,5
90592,62411,1191,5
90593,61815,1035,3
90594,63150,1320,2
90595,55061,1230,4
90596,65811,1397,3
90597,64426,1401,2
90598,62912,1486,5
90599,60302,1043,5
90600,59529,1185,3
90601,59129,1166,4
90602,67484,1338,1
90603,67360,1062,5
90604,54867,1480,1
90605,61916,1280,5
90606,64705,1103,1
90607,55289,1491,4
90608,53676,1388,1
90609,51788,1133,4
90610,53008,1244,4
90611,60776,1058,5
90612,59498,1242,3
90613,64948,1097,4
90614,66185,1099,4
90615,63484,1027,5
90616,58925,1202,4
90617,66098,1107,1
90618,67857,1040,3
90619,65572,1211,2
90620,62902,1377,2
90621,60391,1077,3
90622,55855,1012,5
90623,55296,1004,5
90624,68239,1219,1
90625,66493,1267,2
90626,67430,1029,5
90627,58794,1146,2
90628,65131,1057,1
90629,52781,1415,5
90630,68019,1344,3
90631,67861,1261,1
90632,62313,1218,1
90633,54112,1235,1
90634,65765,1455,5
90635,53332,1442,2
90636,51036,1287,1
90637,53820,1147,5
90638,59238,1184,1
90639,54158,1271,5
90640,63652,1339,3
90641,55537,1244,4
90642,65553,1370,5
90643,61324,1037,4
90644,62539,1185,5
90645,54258,1175,4
90646,62034,1250,5
90647,67296,1343,3
90648,61190,1276,2
90649,58596,1486,3
90650,61753,1184,3
90651,59455,1302,3
90652,50139,1339,2
90653,63803,1019,2
90654,59987,1033,4
90655,51127,1234,1
90656,67472,1423,1
90657,56310,1097,5
90658,65473,1293,3
90659,63726,1217,5
90660,61005,1215,5
90661,57666,1469,2
90662,67673,1392,2
90663,51855,1453,2
90664,53622,1081,1
90665,59817,1178,4
90666,50278,1473,5
90667,54349,1453,1
90668,52429,1195,5
90669,67636,1026,2
90670,50833,1030,5
90671,52383,1446,1
90672,67267,1365,2
90673,51520,1351,2
90674,55475,1495,4
90675,61201,1463,2
90676,51404,1372,3
90677,54012,1187,5
90678,68429,1353,1
90679,67193,1288,2
90680,62971,1228,5
90681,53559,1426,1
90682,69190,1337,2
90683,59477,1296,4
90684,57693,1074,2
90685,65035,1114,2
90686,63871,1363,1
90687,51017,1343,5
90688,62482,1486,1
90689,69994,1094,4
90690,63580,1003,5
90691,65343,1109,1
90692,63491,1373,1
90693,56719,1073,2
90694,54021,1368,2
90695,59424,1059,2
90696,55873,1491,4
90697,53114,1171,5
90698,62533,1243,1
90699,57874,1369,1
90700,63881,1063,2
90701,56292,1363,5
90702,54244,1298,1
90703,56150,1272,1
90704,50158,1287,5
90705,65414,1455,2
90706,63711,1225,2
90707,66029,1140,2
90708,63450,1352,1
90709,57322,1134,2
90710,67679,1045,4
90711,52321,1377,3
90712,62638,1497,2
90713,50867,1358,1
90714,64887,1403,4
90715,69033,1165,1
90716,62349,1019,1
90717,52064,1459,4
90718,51615,1125,5
90719,63070,1408,2
90720,59516,1305,3
90721,51809,1133,1
90722,62281,1083,1
90723,65876,1229,3
90724,62767,1288,4
90725,57214,1131,2
90726,69722,1226,1
90727,56588,1123,3
90728,69892,1425,4
90729,50495,1456,2
90730,51849,1245,4
90731,69291,1309,2
90732,52625,1125,3
90733,59684,1072,3
90734,63389,1254,1
90735,52992,1055,2
90736,53338,1471,1
90737,52545,1193,1
90738,64049,1362,1
90739,63628,1175,4
90740,64732,1470,1
90741,54152,1476,4
90742,67905,1043,4
90743,59913,1407,3
90744,55237,1128,4
90745,53872,1493,4
90746,58044,1127,2
90747,57670,1467,1
90748,66684,1172,2
90749,65318,1384,2
90750,62942,1265,1
90751,50555,1297,1
90752,59347,1153,4
90753,54570,1196,4
90754,61532,1476,1
90755,68428,1409,2
90756,67918,1331,4
90757,63179,1104,1
90758,54153,1346,3
90759,67669,1399,3
90760,62626,1411,1
90761,50486,1194,4
90762,50672,1181,5
90763,67558,1380,1
90764,52213,1312,2
90765,65627,1237,2
90766,50477,1342,3
90767,52518,1226,1
90768,50180,1200,1
90769,58852,1453,4
90770,66181,1488,5
90771,57754,1091,3
90772,56507,1214,4
90773,67281,1040,1
90774,61182,1268,2
90775,63256,1246,1
90776,64677,1209,2
90777,64766,1062,4
90778,53213,1438,3
90779,68280,1216,1
90780,62740,1242,4
90781,56264,1007,3
90782,62856,1404,4
90783,51365,1289,3
90784,66796,1170,5
90785,58710,1278,2
90786,51183,1011,5
90787,68789,1034,5
90788,58713,1446,5
90789,63511,1236,3
90790,65001,1060,3
90791,50729,1166,5
90792,57637,1355,2
90793,69682,1420,1
90794,61004,1058,2
90795,60799,1207,1
90796,69374,1266,4
90797,57922,1124,5
90798,59075,1493,3
90799,59891,1081,3
90800,67587,1257,1
90801,60743,1417,4
90802,62762,1262,4
90803,68405,1089,1
90804,53892,1203,3
90805,57273,1449,3
90806,62261,1020,2
90807,63237,1184,3
90808,53991,1134,2
90809,52291,1187,5
90810,58779,1412,5
90811,58481,1340,4
90812,56364,1276,2
90813,68577,1010,1
90814,54024,1115,2
90815,65264,1151,2
90816,68180,1482,2
90817,68588,1360,4
90818,67428,1462,3
90819,52576,1444,4
90820,64770,1306,4
90821,59329,1299,4
90822,69975,1393,5
90823,60495,1041,4
90824,53497,1425,1
90825,51884,1443,1
90826,63755,1245,5
90827,60417,1441,1
90828,56665,1184,5
90829,57594,1400,5
90830,65509,1473,3
90831,50180,1206,4
90832,53509,1102,1
90833,52183,1252,3
90834,60608,1485,3
90835,59769,1166,3
90836,65578,1480,4
90837,52168,1127,1
90838,59734,1343,2
90839,57987,1304,5
90840,65331,1289,4
90841,69751,1173,3
90842,53979,1083,1
90843,58795,1055,2
90844,60403,1245,1
90845,61304,1009,2
90846,54376,1029,2
90847,58349,1301,5
90848,64543,1209,1
90849,52143,1299,4
90850,64775,1243,5
90851,66178,1060,5
90852,69258,1145,2
90853,64680,1444,2
90854,55096,1054,1
90855,58888,1093,5
90856,66030,1276,5
90857,53815,1207,4
90858,64804,1333,4
90859,64619,1494,3
90860,51501,1081,4
90861,56587,1146,5
90862,56356,1418,2
90863,59752,1107,4
90864,64872,1005,3
90865,55111,1393,3
90866,51122,1035,3
90867,58435,1399,3
90868,68757,1435,4
90869,68233,1198,2
90870,58441,1272,1
90871,55975,1407,5
90872,57430,1376,4
90873,57754,1420,1
90874,55433,1016,3
90875,60153,1022,5
90876,60777,1154,4
90877,55684,1366,5
90878,64105,1199,4
90879,69375,1377,3
90880,64886,1306,5
90881,52094,1424,2
90882,58663,1097,5
90883,52456,1407,4
90884,56891,1269,3
90885,62571,1065,5
90886,68765,1172,5
90887,62182,1073,3
90888,54598,1178,3
90889,55692,1128,4
90890,60250,1131,1
90891,51522,1333,2
90892,54384,1488,4
90893,52632,1396,1
90894,69915,1404,2
90895,54445,1284,4
90896,59980,1341,2
90897,58000,1163,4
90898,64528,1256,4
90899,61202,1485,5
90900,55369,1042,1
90901,62393,1464,5
90902,66535,1154,3
90903,63912,1079,2
90904,55061,1414,5
90905,50974,1193,3
90906,64252,1364,5
90907,60936,1229,3
90908,51377,1362,1
90909,50884,1115,5
90910,52757,1278,5
90911,63031,1320,2
90912,55066,1346,4
90913,56375,1074,1
90914,69923,1338,1
90915,62155,1470,5
90916,51611,1090,4
90917,59540,1384,2
90918,56749,1291,1
90919,66309,1257,1
90920,61190,1110,4
90921,51956,1325,5
90922,56342,1347,4
90923,60684,1074,2
90924,56380,1341,2
90925,56236,1480,2
90926,69787,1395,5
90927,50253,1414,2
90928,56334,1245,4
90929,60763,1293,4
90930,65443,1172,1
90931,65643,1027,2
90932,54530,1299,5
90933,62277,1460,2
90934,64039,1386,5
90935,50940,1368,2
90936,61199,1016,4
90937,62954,1042,5
90938,53407,1062,2
90939,64338,1294,4
90940,58114,1160,1
90941,51442,1071,4
90942,58737,1264,4
90943,57715,1061,2
90944,64814,1096,3
90945,55972,1260,1
90946,65236,1427,5
90947,64992,1410,3
90948,62509,1038,1
90949,57365,1306,5
90950,52334,1493,4
90951,54160,1111,3
90952,56008,1201,1
90953,60621,1103,2
90954,68685,1078,3
90955,65190,1184,3
90956,67552,1432,3
90957,57849,1218,3
90958,51149,1067,2
90959,67931,1432,5
90960,68765,1332,3
90961,63016,1399,5
90962,59697,1151,4
90963,52324,1198,2
90964,65629,1052,1
90965,69526,1386,4
90966,59737,1197,3
90967,64471,1432,1
90968,51873,1280,5
90969,54721,1250,4
90970,62456,1063,2
90971,56194,1382,1
90972,52036,1479,3
90973,59440,1154,2
90974,64454,1456,4
90975,50434,1063,4
90976,57207,1250,4
90977,67899,1385,2
90978,50968,1087,2
90979,51609,1435,1
90980,68433,1196,2
90981,53425,1021,1
90982,60920,1015,4
90983,60721,1324,4
90984,62021,1009,3
90985,65939,1249,5
90986,62937,1207,1
90987,68769,1344,4
90988,62788,1035,2
90989,52309,1135,1
90990,61975,1107,3
90991,50310,1453,2
90992,57636,1359,4
90993,63983,1217,3
90994,69205,1417,4
90995,55409,1027,3
90996,51932,1282,5
90997,52645,1053,3
90998,58109,1108,3
90999,50086,1496,3
91000,56409,1276,3
91001,69281,1372,2
91002,57216,1416,2
91003,64677,1004,1
91004,53038,1442,4
91005,56867,1210,3
91006,59448,1312,1
91007,61957,1464,5
91008,60806,1138,3
91009,67806,1207,4
91010,69326,1175,2
91011,68237,1233,4
91012,65002,1161,1
91013,60696,1006,5
91014,63609,1278,5
91015,68774,1420,5
91016,63224,1381,4
91017,65156,1210,2
91018,62707,1268,5
91019,60941,1454,4
91020,58291,1081,4
91021,57625,1004,5
91022,57714,1152,5
91023,68734,1007,3
91024,52963,1097,1
91025,53895,1254,3
91026,58409,1463,3
91027,60885,1064,4
91028,52624,1404,2
91029,52657,1352,4
91030,56527,1268,4
91031,52671,1052,1
91032,66052,1099,2
91033,51199,1010,4
91034,66726,1318,1
91035,56202,1332,1
91036,62871,1344,5
91037,65982,1031,4
91038,57281,1101,2
91039,53683,1128,1
91040,65324,1090,5
91041,66650,1293,2
91042,60296,1259,1
91043,69874,1185,4
91044,64853,1260,5
91045,60509,1140,2
91046,65725,1261,2
91047,65754,1407,1
91048,63809,1176,5
91049,63361,1254,1
91050,66773,1194,3
91051,59192,1305,3
91052,60641,1409,1
91053,55698,1094,3
91054,56979,1074,2
91055,63429,1260,2
91056,66534,1157,2
91057,54613,1493,5
91058,69746,1065,5
91059,57372,1496,4
91060,63695,1126,2
91061,53093,1118,2
91062,65330,1414,2
91063,61556,1083,3
91064,62340,1297,2
91065,53294,1386,4
91066,61273,1397,3
91067,66042,1336,3
91068,55356,1001,3
91069,59513,1084,1
91070,61010,1009,5
91071,64273,1461,4
91072,63908,1167,3
91073,59084,1440,4
91074,59300,1165,2
91075,65490,1261,2
91076,50275,1396,5
91077,67703,1397,3
91078,57584,1399,4
91079,59366,1120,4
91080,52822,1178,1
91081,57388,1296,5
91082,59459,1187,5
91083,64386,1232,5
91084,66790,1004,3
91085,69312,1416,4
91086,68310,1177,4
91087,53523,1451,1
91088,59398,1169,5
91089,64930,1385,4
91090,64231,1188,5
91091,50071,1137,1
91092,67072,1452,2
91093,69625,1011,5
91094,69486,1332,1
91095,65938,1477,4
91096,63001,1329,3
91097,68923,1231,5
91098,50371,1155,4
91099,52141,1083,3
91100,63274,1105,5
91101,51023,1392,3
91102,56377,1292,1
91103,58737,1409,2
91104,66219,1412,3
91105,51187,1223,2
91106,66939,1396,5
91107,51086,1426,1
91108,65367,1325,3
91109,51835,1380,5
91110,65941,1427,4
91111,51231,1208,1
91112,68513,1452,2
91113,51952,1049,1
91114,59144,1375,4
91115,57332,1186,5
91116,58015,1280,4
91117,60031,1475,4
91118,65736,1121,3
91119,52075,1280,1
91120,50624,1195,3
91121,62814,1229,4
91122,50429,1042,1
91123,62162,1101,4
91124,52371,1227,3
91125,55909,1161,3
91126,60846,1244,5
91127,56072,1212,4
91128,60083,1359,5
91129,69695,1398,3
91130,58481,1342,5
91131,56006,1015,1
91132,53367,1360,3
91133,68116,1443,2
91134,69298,1329,4
91135,54085,1385,3
91136,52576,1241,2
91137,53591,1074,1
91138,64779,1290,4
91139,67205,1299,4
91140,50518,1040,2
91141,62141,1495,5
91142,60577,1185,1
91143,65314,1488,2
91144,64809,1206,5
91145,61511,1366,2
91146,58496,1486,5
91147,69460,1488,2
91148,55743,1114,2
91149,50581,1242,4
91150,65745,1331,3
91151,53004,1317,2
91152,65767,1036,3
91153,52222,1247,1
91154,68948,1023,5
91155,63427,1426,2
91156,69194,1126,1
91157,56279,1157,1
91158,58248,1400,4
91159,65733,1073,1
91160,67120,1410,5
91161,52482,1258,1
91162,59623,1156,2
91163,54603,1182,2
91164,56907,1368,3
91165,51316,1411,4
91166,60605,1390,2
91167,69865,1257,4
91168,66175,1042,3
91169,64350,1042,4
91170,50088,1306,4
91171,52180,1357,3
91172,63365,1076,5
91173,62939,1079,1
91174,52298,1472,1
91175,58793,1207,4
91176,69030,1372,1
91177,68324,1134,3
91178,63474,1296,2
91179,52682,1222,2
91180,54890,1143,2
91181,50558,1473,4
91182,52765,1396,1
91183,53081,1251,1
91184,68142,1064,4
91185,68751,1138,4
91186,65793,1243,2
91187,68583,1310,4
91188,61281,1457,3
91189,51373,1359,2
91190,65815,1390,1
91191,60466,1493,2
91192,52586,1325,2
91193,63689,1080,3
91194,55111,1070,5
91195,50086,1182,4
91196,52260,1325,2
91197,50329,1320,2
91198,59080,1019,2
91199,51328,1386,3
91200,61334,1052,2
91201,64087,1352,3
91202,64620,1388,2
91203,68802,1296,4
91204,69221,1103,5
91205,51364,1193,2
91206,56908,1331,2
91207,52878,1464,5
91208,56046,1433,3
91209,59347,1403,1
91210,67269,1265,1
91211,58853,1293,1
91212,54954,1226,5
91213,54246,1010,2
91214,65079,1234,2
91215,54008,1454,3
91216,64386,1236,3
91217,52792,1018,2
91218,69742,1495,2
91219,55012,1435,3
91220,69785,1412,1
91221,66829,1343,4
91222,60814,1357,3
91223,59151,1033,2
91224,55649,1229,1
91225,68356,1064,1
91226,68809,1302,3
91227,66835,1494,5
91228,66807,1205,4
91229,60578,1248,1
91230,60481,1483,1
91231,66486,1220,5
91232,61070,1208,4
91233,53287,1106,5
91234,50607,1374,1
91235,62816,1092,1
91236,68531,1092,3
91237,68809,1005,5
91238,57219,1086,3
91239,62392,1144,3
91240,62141,1190,5
91241,59814,1337,5
91242,62012,1441,3
91243,63113,1330,2
91244,52145,1006,2
91245,52734,1362,2
91246,54831,1458,1
91247,55890,1352,2
91248,63485,1016,1
91249,55045,1233,3
91250,64625,1123,2
91251,52366,1471,5
91252,61254,1103,3
91253,64162,1026,2
91254,65534,1101,2
91255,62684,1277,3
91256,65372,1016,1
91257,67454,1425,2
91258,61377,1205,1
91259,63961,1179,3
91260,54110,1109,5
91261,66237,1256,4
91262,54336,1126,1
91263,52784,1352,2
91264,52426,1194,5
91265,51311,1416,4
91266,66529,1113,3
91267,57411,1116,4
91268,53367,1356,2
91269,52620,1154,1
91270,61151,1114,2
91271,65354,1006,2
91272,51452,1142,5
91273,58667,1392,3
91274,58563,1280,3
91275,68771,1121,1
91276,50136,1170,1
91277,51762,1162,5
91278,54830,1146,3
91279,68923,1022,4
91280,50547,1328,1
91281,64547,1230,4
91282,59175,1184,4
91283,66074,1449,1
91284,54591,1064,5
91285,59851,1090,1
91286,59673,1429,5
91287,57282,1411,5
91288,56719,1092,3
91289,64490,1166,2
91290,53020,1137,2
91291,69582,1051,2
91292,67842,1041,1
91293,50523,1459,2
91294,67890,1488,1
91295,61943,1424,3
91296,68429,1044,1
91297,54949,1237,4
91298,66970,1006,3
91299,58002,1384,2
91300,59723,1044,3
91301,61489,1111,3
91302,65561,1020,5
91303,54338,1142,2
91304,50517,1457,2
91305,50210,1392,2
91306,67715,1140,3
91307,51377,1011,3
91308,51315,1354,5
91309,50515,1010,1
91310,56607,1302,2
91311,50901,1289,2
91312,59301,1268,4
91313,53304,1418,1
91314,55508,1418,4
91315,58883,1110,1
91316,59673,1493,1
91317,59048,1039,1
91318,51543,1362,4
91319,50240,1059,5
91320,65380,1330,3
91321,50532,1254,4
91322,57960,1198,5
91323,55060,1002,2
91324,50738,1175,1
91325,50992,1464,3
91326,52154,1200,2
91327,54107,1117,2
91328,65286,1164,5
91329,50703,1460,1
91330,66226,1454,3
91331,51732,1185,3
91332,53530,1416,5
91333,63213,1100,1
91334,68949,1022,5
91335,52694,1078,3
91336,63327,1347,2
91337,58922,1471,2
91338,65835,1479,5
91339,66154,1347,4
91340,64478,1105,5
91341,51161,1355,3
91342,56100,1121,1
91343,55406,1104,3
91344,64401,1071,4
91345,62512,1316,2
91346,60244,1256,3
91347,53470,1043,2
91348,52728,1236,3
91349,60400,1067,5
91350,69851,1191,2
91351,63861,1016,2
91352,53366,1027,5
91353,68979,1304,1
91354,55504,1209,4
91355,69483,1447,3
91356,66056,1182,3
91357,53263,1369,4
91358,51208,1064,1
91359,67522,1051,1
91360,50215,1275,4
91361,51048,1037,2
91362,59651,1448,5
91363,59005,1142,5
91364,58630,1179,4
91365,59396,1222,5
91366,54435,1418,5
91367,51686,1099,4
91368,57852,1146,3
91369,56320,1017,5
91370,58151,1490,1
91371,65551,1385,1
91372,50063,1186,5
91373,54283,1400,4
91374,68263,1243,5
91375,62462,1207,5
91376,60184,1096,5
91377,69264,1314,4
91378,58213,1099,3
91379,51056,1032,5
91380,69009,1299,2
91381,50298,1143,4
91382,65662,1303,4
91383,55312,1125,4
91384,65514,1176,1
91385,51937,1027,4
91386,56039,1252,4
91387,51679,1383,3
91388,61856,1082,2
91389,58235,1255,2
91390,54398,1095,2
91391,63043,1220,1
91392,50060,1372,2
91393,64850,1038,5
91394,51913,1029,2
91395,52176,1299,1
91396,55709,1053,1
91397,61422,1265,5
91398,66962,1276,5
91399,64338,1290,1
91400,56758,1326,4
91401,62322,1202,5
91402,66512,1067,2
91403,59290,1178,2
91404,64809,1193,4
91405,58821,1034,5
91406,58530,1432,5
91407,65586,1384,3
91408,65786,1373,4
91409,54618,1235,2
91410,52211,1426,3
91411,53716,1113,1
91412,68245,1179,5
91413,51196,1089,4
91414,66167,1241,3
91415,58048,1156,4
91416,67315,1114,5
91417,63291,1476,3
91418,64179,1013,4
91419,60487,1229,3
91420,58497,1291,5
91421,51697,1229,2
91422,56233,1237,2
91423,69850,1077,4
91424,58334,1231,3
91425,57427,1435,3
91426,69928,1002,3
91427,50057,1201,1
91428,62643,1236,2
91429,62116,1046,5
91430,63982,1177,3
91431,50148,1052,3
91432,66138,1088,5
91433,68031,1161,5
91434,63112,1167,5
91435,62014,1095,3
91436,60687,1268,2
91437,56585,1240,5
91438,68197,1316,2
91439,56713,1276,4
91440,65783,1398,3
91441,52072,1420,2
91442,52501,1318,2
91443,58415,1158,5
91444,50464,1135,4
91445,60035,1197,1
91446,61583,1173,2
91447,53037,1150,3
91448,62036,1450,1
91449,63567,1478,5
91450,53887,1073,5
91451,56373,1452,2
91452,66218,1257,2
91453,51361,1109,1
91454,63210,1495,3
91455,54949,1329,1
91456,64164,1163,5
91457,50723,1066,2
91458,66508,1209,3
91459,68196,1372,1
91460,61812,1061,2
91461,59207,1412,3
91462,64057,1270,3
91463,69197,1122,2
91464,63292,1005,1
91465,62290,1487,2
91466,60243,1447,3
91467,50851,1416,3
91468,52486,1372,4
91469,53449,1249,3
91470,51261,1353,4
91471,60637,1049,5
91472,57882,1357,3
91473,50171,1198,2
91474,60750,1171,2
91475,62242,1239,2
91476,54036,1392,1
91477,67480,1420,2
91478,56276,1136,5
91479,56375,1218,1
91480,68395,1179,5
91481,66790,1007,3
91482,57655,1210,3
91483,68490,1183,2
91484,61953,1493,2
91485,55079,1180,3
91486,59106,1241,5
91487,59439,1334,2
91488,50778,1472,1
91489,56273,1123,5
91490,63189,1408,5
91491,55704,1077,3
91492,62069,1185,5
91493,50183,1207,5
91494,54520,1339,5
91495,54613,1304,2
91496,62897,1482,5
91497,65865,1139,2
91498,58017,1346,2
91499,67988,1221,1
91500,69526,1002,2
91501,55870,1351,5
91502,58270,1343,5
91503,50713,1312,2
91504,57169,1019,2
91505,65019,1002,4
91506,66156,1043,3
91507,64048,1032,1
91508,59201,1008,2
91509,55667,1237,2
91510,60055,1389,3
91511,66287,1042,4
91512,68088,1233,4
91513,65157,1408,4
91514,58879,1095,4
91515,51852,1304,5
91516,64927,1286,1
91517,59742,1022,3
91518,51041,1200,3
91519,53347,1270,2
91520,69942,1081,5
91521,53360,1183,5
91522,58395,1401,2
91523,57491,1019,2
91524,59755,1326,3
91525,53169,1432,1
91526,57524,1436,5
91527,66595,1050,1
91528,52086,1007,4
91529,58886,1471,4
91530,66290,1134,3
91531,67428,1340,1
91532,67556,1072,5
91533,60953,1298,1
91534,50745,1399,5
91535,62012,1311,1
91536,68758,1047,5
91537,61395,1405,4
91538,63540,1069,1
91539,53691,1203,2
91540,64542,1358,5
91541,52729,1013,2
91542,57403,1016,2
91543,55984,1389,1
91544,50620,1329,5
91545,63414,1007,5
91546,52337,1048,4
91547,67299,1051,1
91548,66912,1002,5
91549,53081,1153,4
91550,59919,1481,4
91551,51658,1449,1
91552,53948,1247,2
91553,66933,1003,3
91554,56752,1270,4
91555,57174,1049,2
91556,68099,1307,2
91557,55046,1300,1
91558,54075,1373,5
91559,50170,1114,5
91560,66043,1219,4
91561,54017,1141,3
91562,58633,1283,3
91563,50848,1300,1
91564,60309,1260,1
91565,63853,1090,2
91566,56517,1234,5
91567,51375,1345,3
91568,54279,1375,4
91569,65033,1292,4
91570,67552,1044,5
91571,63724,1244,4
91572,68443,1368,3
91573,50666,1238,1
91574,65563,1174,3
91575,69850,1414,1
91576,67623,1056,1
91577,69584,1181,1
91578,60189,1436,2
91579,68948,1227,1
91580,58831,1046,4
91581,54917,1129,2
91582,67190,1126,1
91583,63365,1155,1
91584,63725,1078,4
91585,58964,1410,3
91586,69907,1203,5
91587,56675,1333,4
91588,62252,1380,3
91589,58493,1471,5
91590,56691,1140,3
91591,63917,1015,5
91592,52658,1349,3
91593,52168,1375,3
91594,62953,1093,3
91595,58890,1460,3
91596,52854,1367,2
91597,68731,1282,1
91598,68732,1258,5
91599,62222,1157,4
91600,57483,1129,3
91601,68349,1317,3
91602,54007,1138,4
91603,50516,1054,3
91604,62152,1317,5
91605,61360,1046,2
91606,55576,1132,1
91607,63945,1486,3
91608,54642,1153,3
91609,56768,1396,2
91610,52831,1394,5
91611,52471,1249,4
91612,52187,1211,3
91613,51798,1451,5
91614,53981,1057,5
91615,60803,1163,1
91616,57835,1114,3
91617,53851,1490,1
91618,52445,1207,2
91619,51001,1037,1
91620,62584,1260,4
91621,66600,1316,3
91622,54883,1487,2
91623,66097,1010,2
91624,64375,1185,5
91625,64942,1320,2
91626,55802,1103,5
91627,60954,1423,1
91628,61311,1113,2
91629,60324,1457,3
91630,64893,1355,4
91631,60989,1435,2
91632,61557,1034,1
91633,65454,1427,5
91634,55105,1260,4
91635,63214,1397,1
91636,63623,1283,5
91637,52884,1140,2
91638,64409,1244,5
91639,56961,1314,4
91640,63888,1333,2
91641,63667,1469,3
91642,55343,1039,1
91643,61021,1179,4
91644,60217,1206,3
91645,68631,1073,3
91646,53485,1106,2
91647,55571,1379,1
91648,58156,1149,1
91649,64445,1499,3
91650,54646,1440,5
91651,64219,1006,4
91652,52959,1199,2
91653,65113,1248,1
91654,65204,1304,5
91655,62843,1002,1
91656,69672,1292,2
91657,67762,1295,2
91658,63679,1250,1
91659,65623,1033,2
91660,63103,1142,5
91661,66314,1348,1
91662,66171,1361,2
91663,58918,1115,5
91664,52906,1192,1
91665,51396,1392,3
91666,55768,1185,2
91667,60938,1397,5
91668,55787,1218,4
91669,59591,1473,3
91670,54061,1492,2
91671,68572,1357,5
91672,58586,1385,1
91673,63554,1123,3
91674,61112,1216,4
91675,65829,1166,3
91676,61382,1336,2
91677,63971,1389,2
91678,66757,1357,2
91679,62727,1246,5
91680,62756,1327,5
91681,68273,1380,5
91682,64266,1412,3
91683,51345,1451,1
91684,66022,1193,3
91685,67476,1345,1
91686,61921,1017,5
91687,66079,1043,4
91688,51664,1386,4
91689,69864,1318,5
91690,67376,1346,2
91691,52716,1305,1
91692,63132,1495,1
91693,66854,1072,2
91694,64717,1011,3
91695,54885,1232,1
91696,54620,1088,2
91697,51237,1146,3
91698,60834,1353,2
91699,55027,1373,1
91700,61439,1116,4
91701,52981,1038,2
91702,58243,1238,3
91703,55734,1052,5
91704,52753,1099,5
91705,68299,1282,5
91706,52207,1082,2
91707,63117,1377,5
91708,58811,1240,4
91709,61420,1340,1
91710,55458,1406,2
91711,67441,1402,1
91712,57038,1470,1
91713,67976,1127,1
91714,57598,1296,1
91715,69271,1271,4
91716,64650,1038,5
91717,67540,1367,4
91718,52376,1082,5
91719,66364,1094,5
91720,64400,1350,5
91721,50643,1200,3
91722,51191,1385,4
91723,61145,1270,4
91724,62774,1193,5
91725,57845,1483,1
91726,68470,1279,3
91727,51255,1460,3
91728,57021,1088,5
91729,51816,1015,4
91730,69839,1122,3
91731,58574,1183,4
91732,50580,1212,1
91733,68912,1312,2
91734,64669,1460,5
91735,59089,1415,2
91736,61871,1247,1
91737,65460,1464,4
91738,55058,1435,1
91739,54246,1024,3
91740,66954,1065,3
91741,54722,1492,5
91742,63265,1445,3
91743,66858,1295,4
91744,51171,1370,1
91745,55806,1117,2
91746,50978,1415,3
91747,62983,1402,1
91748,53883,1221,3
91749,50050,1039,4
91750,66238,1224,1
91751,50560,1356,5
91752,61176,1254,1
91753,59497,1493,2
91754,56068,1048,4
91755,61794,1481,5
91756,62107,1232,5
91757,51575,1012,4
91758,51736,1312,5
91759,65755,1223,5
91760,53317,1241,3
91761,51308,1130,3
91762,53767,1187,1
91763,63180,1411,3
91764,53639,1283,4
91765,63484,1465,3
91766,68992,1121,3
91767,58785,1282,4
91768,69551,1085,4
91769,59247,1042,2
91770,67847,1214,3
91771,50047,1397,4
91772,64297,1315,4
91773,60683,1160,1
91774,67135,1015,1
91775,56045,1394,5
91776,67614,1302,1
91777,54538,1033,3
91778,59371,1364,4
91779,52159,1166,2
91780,53733,1002,4
91781,62269,1454,3
91782,57103,1062,2
91783,67118,1071,5
91784,68382,1421,3
91785,52499,1453,2
91786,66051,1113,4
91787,64580,1441,5
91788,62834,1207,3
91789,59603,1107,4
91790,63094,1440,1
91791,50200,1176,2
91792,54778,1172,2
91793,59788,1119,4
91794,66846,1276,3
91795,66916,1454,5
91796,61044,1402,2
91797,69157,1468,2
91798,68653,1287,5
91799,59336,1009,4
91800,51436,1341,3
91801,58996,1412,4
91802,63891,1040,2
91803,56874,1412,2
91804,68078,1121,4
91805,57572,1171,4
91806,66400,1274,1
91807,59522,1458,3
91808,58537,1416,4
91809,51592,1279,3
91810,55673,1128,1
91811,62960,1220,1
91812,59380,1187,1
91813,57136,1085,3
91814,52037,1199,3
91815,63213,1052,2
91816,62010,1304,1
91817,62653,1500,3
91818,51980,1048,2
91819,67724,1149,2
91820,54201,1477,3
91821,55625,1282,4
91822,54372,1257,3
91823,68712,1107,4
91824,59949,1035,2
91825,63185,1012,4
91826,64326,1025,1
91827,62435,1121,2
91828,64636,1106,5
91829,61100,1391,1
91830,62718,1159,3
91831,54085,1267,2
91832,58573,1437,4
91833,50144,1452,3
91834,60218,1461,1
91835,61156,1305,4
91836,60488,1049,5
91837,68298,1407,3
91838,59877,1120,4
91839,66948,1369,4
91840,60786,1409,1
91841,51546,1039,3
91842,50941,1271,2
91843,56217,1206,2
91844,65674,1480,4
91845,59559,1252,4
91846,57327,1313,3
91847,59768,1312,4
91848,68870,1420,1
91849,53703,1404,1
91850,61943,1301,4
